idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy,opened_at,closed_at,entry_mode,entry,sl,tp1,tp2,tp3,exit_price,exit_reason,raw_pnl_r,cost_r,pnl_r,bars_held,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,v56_production,exit_policy
12403,UNKNOWN,2025-10-08 16:30:00,2025-10-08,FVG_TOUCH,Long,66.3115,66.3115,bullish_fvg_touch,50.9434,0.2794,-0.81,0.183,16,2,1,1.2391,1.9939,False,False,0.6167,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-08 16:45:00,2025-10-08 17:15:00,NEXT_BAR_OPEN_REALISTIC,122659.3,122791.15,123107.59,123424.03,123819.58,123819.58,TP3,1.465,0.07,1.395,2,12406,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12483,UNKNOWN,2025-10-09 12:30:00,2025-10-09,FVG_TOUCH,Long,70.1815,70.1815,bullish_fvg_touch,87.2614,0.296,2.5941,0.6085,12,3,2,-1.2064,7.4306,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-09 12:45:00,2025-10-09 13:00:00,NEXT_BAR_OPEN_REALISTIC,123481.2,123158.25,123755.7075,123949.4775,124191.69,123158.25,SL,-1.0,0.07,-1.07,1,12485,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12570,UNKNOWN,2025-10-10 10:15:00,2025-10-10,FVG_TOUCH,Short,70.3278,70.3278,bearish_fvg_touch,48.8972,-0.043,-0.6759,0.0538,10,4,0,1.9882,1.9782,False,False,0.4987,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-10 10:30:00,2025-10-10 11:00:00,NEXT_BAR_OPEN_REALISTIC,121270.0,121573.175,121012.30125,120830.39625,120603.015,121573.175,SL,-1.0,0.07,-1.07,2,12573,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12708,UNKNOWN,2025-10-11 20:45:00,2025-10-11,FVG_TOUCH,Short,65.038,65.038,bearish_fvg_touch,8.5541,-1.2226,0.1008,0.0873,20,5,1,4.6975,-0.155,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-11 21:00:00,2025-10-11 21:15:00,NEXT_BAR_OPEN_REALISTIC,110184.8,110080.6375,109830.6475,109580.6575,109268.17,110080.6375,BE_AFTER_TP1,0.805,0.07,0.735,1,12710,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12787,UNKNOWN,2025-10-12 16:30:00,2025-10-12,FVG_TOUCH,Long,66.1242,66.1242,bullish_fvg_touch,70.9067,0.8244,0.9399,0.6471,16,6,3,0.1012,4.2832,False,False,0.9769,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-12 16:45:00,2025-10-12 17:45:00,NEXT_BAR_OPEN_REALISTIC,114171.5,113456.95714286,114778.86142857,115207.58714286,115743.49428571,113456.95714286,SL,-1.0,0.07,-1.07,4,12792,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12911,UNKNOWN,2025-10-13 23:30:00,2025-10-13,ENHANCED_BUY,Long,71.3649,71.3649,demand_zone;stoch_cross_up;volume_spike;above_vwap,32.8981,1.3233,-0.2457,0.5198,23,0,0,3.5992,1.1768,False,False,0.2464,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-13 23:45:00,2025-10-14 00:45:00,NEXT_BAR_OPEN_REALISTIC,115135.2,114847.362,115379.8623,115552.5651,115768.4436,114847.362,SL,-1.0,0.07,-1.07,4,12916,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12926,UNKNOWN,2025-10-14 03:15:00,2025-10-14,FVG_TOUCH,Short,67.2979,67.2979,bearish_fvg_touch,2.9683,-1.1206,0.9895,0.4506,3,1,2,8.0867,0.188,False,False,0.0227,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-14 03:30:00,2025-10-14 03:45:00,NEXT_BAR_OPEN_REALISTIC,113267.6,113570.86428571,113009.82535714,112827.86678571,112600.41857143,113570.86428571,SL,-1.0,0.07,-1.07,1,12928,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13056,UNKNOWN,2025-10-15 11:45:00,2025-10-15,FVG_TOUCH,Short,65.6358,65.6358,bearish_fvg_touch,12.1662,-0.3133,-0.6885,0.8385,11,2,2,4.5724,0.6562,False,False,0.1255,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-15 12:00:00,2025-10-15 12:45:00,NEXT_BAR_OPEN_REALISTIC,111840.9,111751.40178571,111536.60607143,111321.81035714,111053.31571429,111751.40178571,BE_AFTER_TP1,0.805,0.07,0.735,3,13060,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13143,UNKNOWN,2025-10-16 09:30:00,2025-10-16,LIQUIDITY_SWEEP,Long,92.0,92.0,sweep_low;reclaim,54.7463,-0.2655,7.2425,0.2809,9,3,1,1.1191,1.8559,False,False,0.6238,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-16 09:45:00,2025-10-16 10:00:00,NEXT_BAR_OPEN_REALISTIC,111192.0,111192.0,111586.57607143,111865.10035714,112213.25571429,111192.0,BE_AFTER_TP1,0.2975,0.07,0.2275,1,13145,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13170,UNKNOWN,2025-10-16 16:15:00,2025-10-16,FVG_TOUCH,Short,66.9038,66.9038,bearish_fvg_touch,22.7727,-0.7154,2.3375,0.4681,16,3,2,4.9811,-0.0411,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-16 16:30:00,2025-10-16 16:45:00,NEXT_BAR_OPEN_REALISTIC,108083.5,108861.73571429,107421.99964286,106955.05821429,106371.38142857,108861.73571429,SL,-1.0,0.07,-1.07,1,13172,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13235,UNKNOWN,2025-10-17 08:30:00,2025-10-17,FVG_TOUCH,Short,65.4606,65.4606,bearish_fvg_touch,2.9429,-1.717,1.1666,0.13,8,4,2,7.3091,1.1221,False,False,0.1331,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-17 08:45:00,2025-10-17 10:15:00,NEXT_BAR_OPEN_REALISTIC,105024.2,104881.38214286,104538.61928571,104195.85642857,103767.40285714,103767.40285714,TP3,1.465,0.07,1.395,6,13242,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13312,UNKNOWN,2025-10-18 03:45:00,2025-10-18,FVG_TOUCH,Long,65.78,65.78,bullish_fvg_touch,58.4894,0.4417,-0.5893,0.603,3,5,0,0.8945,3.0014,False,False,0.7704,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-18 04:00:00,2025-10-18 04:00:00,NEXT_BAR_OPEN_REALISTIC,107024.9,106757.3375,107252.328125,107412.865625,107613.5375,106757.3375,SL,-1.0,0.07,-1.07,0,13313,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13425,UNKNOWN,2025-10-19 08:00:00,2025-10-19,TREND_PULLBACK,Short,60.5933,60.5933,ema20_pullback;trend_stack,32.8053,-0.3349,-0.1631,0.3981,8,6,2,3.7997,1.9501,False,False,0.3392,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-19 08:15:00,2025-10-19 08:15:00,NEXT_BAR_OPEN_REALISTIC,106784.6,107051.56175,106557.6825125,106397.5054625,106197.28415,107051.56175,SL,-1.0,0.07,-1.07,0,13426,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13504,UNKNOWN,2025-10-20 03:45:00,2025-10-20,WEAK_BOS,Long,65.9075,65.9075,break_high,94.2733,0.3853,3.9384,0.7373,3,0,0,-1.8014,5.9794,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-20 04:00:00,2025-10-20 04:15:00,NEXT_BAR_OPEN_REALISTIC,110100.3,110100.3,110487.41428571,110760.67142857,111102.24285714,110100.3,BE_AFTER_TP1,0.2975,0.07,0.2275,1,13506,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13666,UNKNOWN,2025-10-21 20:15:00,2025-10-21,ENHANCED_BUY,Long,71.8564,71.8564,demand_zone;stoch_cross_up;volume_spike;above_vwap,24.9993,1.5582,0.7443,0.56,20,1,0,6.0146,-0.6509,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-21 20:30:00,2025-10-21 21:15:00,NEXT_BAR_OPEN_REALISTIC,110783.3,110258.46428571,111229.41035714,111544.31178571,111937.93857143,110258.46428571,SL,-1.0,0.07,-1.07,3,13670,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13742,UNKNOWN,2025-10-22 15:15:00,2025-10-22,TREND_PULLBACK,Short,63.1801,63.1801,ema20_pullback;trend_stack,53.3958,-0.2304,0.5104,0.7699,15,2,0,1.9275,2.2027,False,False,0.5333,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-22 15:30:00,2025-10-22 15:30:00,NEXT_BAR_OPEN_REALISTIC,107853.5,108531.35714286,107277.32142857,106870.60714286,106362.21428571,108531.35714286,SL,-1.0,0.07,-1.07,0,13743,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13802,UNKNOWN,2025-10-23 06:15:00,2025-10-23,WEAK_BOS,Long,64.8823,64.8823,break_high,74.8666,1.1421,3.2549,0.7084,6,3,0,-2.5024,6.0626,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-23 06:30:00,2025-10-23 07:00:00,NEXT_BAR_OPEN_REALISTIC,109823.6,109899.52857143,110081.75714286,110263.98571429,110491.77142857,109899.52857143,BE_AFTER_TP1,0.805,0.07,0.735,2,13805,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13875,UNKNOWN,2025-10-24 00:30:00,2025-10-24,FVG_TOUCH,Long,64.385,64.385,bullish_fvg_touch,73.2639,0.7472,-0.2648,0.5295,0,4,5,0.6435,4.4094,False,False,0.8727,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-24 00:45:00,2025-10-24 01:15:00,NEXT_BAR_OPEN_REALISTIC,110329.6,110329.6,110564.0506125,110729.5451625,110936.41335,110329.6,BE_AFTER_TP1,0.2975,0.07,0.2275,2,13878,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14061,UNKNOWN,2025-10-25 23:00:00,2025-10-25,FVG_TOUCH,Long,68.2501,68.2501,bullish_fvg_touch,50.5979,0.2973,-0.4009,0.2085,23,5,2,0.8646,3.208,False,False,0.7877,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-25 23:15:00,2025-10-26 01:45:00,NEXT_BAR_OPEN_REALISTIC,111596.2,111596.2,111833.341925,112000.736225,112209.9791,111596.2,BE_AFTER_TP1,0.2975,0.07,0.2275,10,14072,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14102,UNKNOWN,2025-10-26 09:15:00,2025-10-26,WEAK_BOS,Long,66.0,66.0,break_high,85.5398,0.7798,8.3885,0.8813,9,6,0,-5.395,8.9343,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-26 09:30:00,2025-10-26 09:30:00,NEXT_BAR_OPEN_REALISTIC,112630.7,112349.123,112870.04045,113038.98665,113250.1694,112349.123,SL,-1.0,0.07,-1.07,0,14103,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14225,UNKNOWN,2025-10-27 16:00:00,2025-10-27,TREND_PULLBACK,Long,63.7185,63.7185,ema20_pullback;trend_stack,53.8704,0.068,0.1796,0.5824,16,0,3,0.7696,2.0796,False,False,0.7299,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-27 16:15:00,2025-10-27 19:00:00,NEXT_BAR_OPEN_REALISTIC,115209.7,115209.7,115527.11428571,115751.17142857,116031.24285714,115209.7,BE_AFTER_TP1,0.2975,0.07,0.2275,11,14237,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14316,UNKNOWN,2025-10-28 14:45:00,2025-10-28,ORDERBLOCK_REACTION,Long,68.4595,68.4595,impulse_pullback_zone,57.378,0.6221,4.8282,0.2734,14,1,0,2.3536,2.1043,False,False,0.472,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-28 15:00:00,2025-10-28 15:30:00,NEXT_BAR_OPEN_REALISTIC,115021.8,114574.61428571,115401.90785714,115670.21928571,116005.60857143,114574.61428571,SL,-1.0,0.07,-1.07,2,14319,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14407,UNKNOWN,2025-10-29 13:30:00,2025-10-29,TREND_PULLBACK,Short,70.5314,70.5314,ema20_pullback;trend_stack,52.3213,-0.0126,1.0042,0.7469,13,2,1,2.2859,1.0808,False,False,0.321,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-29 13:45:00,2025-10-29 14:15:00,NEXT_BAR_OPEN_REALISTIC,112964.1,112893.49775,112724.05235,112554.60695,112342.8002,112342.8002,TP3,1.465,0.07,1.395,2,14410,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14487,UNKNOWN,2025-10-30 09:30:00,2025-10-30,FVG_TOUCH,Short,66.6895,66.6895,bearish_fvg_touch,50.1311,-0.3343,-0.4706,0.5352,9,3,0,3.7146,6.007,False,False,0.6179,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-30 09:45:00,2025-10-30 10:30:00,NEXT_BAR_OPEN_REALISTIC,110144.3,110144.3,109819.18714286,109589.69571429,109302.83142857,110144.3,BE_AFTER_TP1,0.2975,0.07,0.2275,3,14491,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14625,UNKNOWN,2025-10-31 20:00:00,2025-10-31,TREND_PULLBACK,Long,60.9134,60.9134,ema20_pullback;trend_stack,51.2717,0.0292,-0.4781,0.1518,20,4,0,3.0459,2.3953,False,False,0.4402,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-10-31 20:15:00,2025-11-01 02:15:00,NEXT_BAR_OPEN_REALISTIC,109759.0,109275.1,110170.315,110460.655,110823.58,109610.2,TIME_EXIT,-0.3075,0.07,-0.3775,24,14650,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14746,UNKNOWN,2025-11-02 02:15:00,2025-11-02,FVG_TOUCH,Short,63.5189,63.5189,bearish_fvg_touch,42.2499,-0.3314,-0.6672,0.1406,2,6,0,3.2102,1.261,False,False,0.282,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-02 02:30:00,2025-11-02 02:30:00,NEXT_BAR_OPEN_REALISTIC,109953.1,110227.983,109719.44945,109554.51965,109348.3574,110227.983,SL,-1.0,0.07,-1.07,0,14747,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14845,UNKNOWN,2025-11-03 03:00:00,2025-11-03,FVG_TOUCH,Short,70.843,70.843,bearish_fvg_touch,16.4276,-0.8093,4.5341,0.8223,3,0,0,6.0026,-0.9909,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-03 03:15:00,2025-11-03 05:15:00,NEXT_BAR_OPEN_REALISTIC,108182.7,108077.39642857,107824.66785714,107571.93928571,107256.02857143,108077.39642857,BE_AFTER_TP1,0.805,0.07,0.735,8,14854,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
14952,UNKNOWN,2025-11-04 05:45:00,2025-11-04,WEAK_BOS,Short,63.6114,63.6114,break_low,17.3196,-0.7805,2.7595,0.8055,5,1,1,6.8547,-1.5787,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-04 06:00:00,2025-11-04 06:00:00,NEXT_BAR_OPEN_REALISTIC,104164.3,104617.65,103778.9525,103506.9425,103166.93,104617.65,SL,-1.0,0.07,-1.07,0,14953,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15060,UNKNOWN,2025-11-05 08:45:00,2025-11-05,TREND_PULLBACK,Short,61.6731,61.6731,ema20_pullback;trend_stack,45.806,-0.0242,-0.3117,0.2921,8,2,0,1.7934,1.3798,False,False,0.4348,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-05 09:00:00,2025-11-05 09:00:00,NEXT_BAR_OPEN_REALISTIC,101650.7,102027.42142857,101330.48678571,101104.45392857,100821.91285714,102027.42142857,SL,-1.0,0.07,-1.07,0,15061,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15187,UNKNOWN,2025-11-06 16:30:00,2025-11-06,WEAK_BOS,Short,64.2749,64.2749,break_low,24.9267,-0.6723,6.3431,0.7909,16,3,2,4.4213,-1.3791,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-06 16:45:00,2025-11-06 17:00:00,NEXT_BAR_OPEN_REALISTIC,100557.3,101242.07142857,99975.24428571,99564.38142857,99050.80285714,101242.07142857,SL,-1.0,0.07,-1.07,1,15189,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15288,UNKNOWN,2025-11-07 17:45:00,2025-11-07,FVG_TOUCH,Long,67.5777,67.5777,bullish_fvg_touch,72.1428,0.1464,0.2056,0.461,17,4,4,0.458,4.3333,False,False,0.9044,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-07 18:00:00,2025-11-07 22:00:00,NEXT_BAR_OPEN_REALISTIC,102354.7,102536.69821429,102973.49392857,103410.28964286,103956.28428571,103956.28428571,TP3,1.465,0.07,1.395,16,15305,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15359,UNKNOWN,2025-11-08 11:30:00,2025-11-08,ORDERBLOCK_REACTION,Short,67.896,67.896,impulse_pullback_zone,42.0805,-0.3124,0.1889,0.8682,11,5,5,2.9688,0.5563,False,False,0.1578,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-08 11:45:00,2025-11-08 12:00:00,NEXT_BAR_OPEN_REALISTIC,101980.0,101980.0,101763.2922875,101610.3221375,101419.10945,101980.0,BE_AFTER_TP1,0.2975,0.07,0.2275,1,15361,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15486,UNKNOWN,2025-11-09 19:15:00,2025-11-09,FVG_TOUCH,Long,71.2695,71.2695,bullish_fvg_touch,66.7085,1.7405,0.8268,0.8178,19,6,4,-0.1527,5.0766,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-09 19:30:00,2025-11-09 20:15:00,NEXT_BAR_OPEN_REALISTIC,104700.0,104700.0,105008.44678571,105226.17392857,105498.33285714,104700.0,BE_AFTER_TP1,0.2975,0.07,0.2275,3,15490,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15541,UNKNOWN,2025-11-10 09:00:00,2025-11-10,FVG_TOUCH,Short,62.6596,62.6596,bearish_fvg_touch,43.9268,2.2436,-0.4514,0.1195,9,0,3,2.7168,0.473,False,False,0.1483,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-10 09:15:00,2025-11-10 09:15:00,NEXT_BAR_OPEN_REALISTIC,105907.5,106172.26875,105682.4465625,105523.5853125,105325.00875,106172.26875,SL,-1.0,0.07,-1.07,0,15542,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15606,UNKNOWN,2025-11-11 01:15:00,2025-11-11,WEAK_BOS,Long,63.4886,63.4886,break_high,72.4963,0.3253,5.7639,0.416,1,1,1,-1.2481,3.8463,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-11 01:30:00,2025-11-11 01:30:00,NEXT_BAR_OPEN_REALISTIC,106741.8,106341.67142857,107081.90928571,107321.98642857,107622.08285714,106341.67142857,SL,-1.0,0.07,-1.07,0,15607,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15733,UNKNOWN,2025-11-12 09:00:00,2025-11-12,WEAK_BOS,Long,65.5198,65.5198,break_high,77.3939,0.4483,3.6798,0.8292,9,2,0,-1.914,6.132,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-12 09:15:00,2025-11-12 09:30:00,NEXT_BAR_OPEN_REALISTIC,104753.7,104753.7,105004.875,105182.175,105403.8,104753.7,BE_AFTER_TP1,0.2975,0.07,0.2275,1,15735,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15854,UNKNOWN,2025-11-13 15:15:00,2025-11-13,TREND_PULLBACK,Short,64.6147,64.6147,ema20_pullback;trend_stack,40.3091,-0.0976,0.9401,0.6926,15,3,0,2.1944,0.7719,False,False,0.2602,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-13 15:30:00,2025-11-13 16:15:00,NEXT_BAR_OPEN_REALISTIC,102148.9,101999.97321429,101642.54892857,101285.12464286,100838.34428571,100838.34428571,TP3,1.465,0.07,1.395,3,15858,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
15909,UNKNOWN,2025-11-14 05:00:00,2025-11-14,FVG_TOUCH,Short,73.0912,73.0912,bearish_fvg_touch,28.3587,-1.2257,0.0608,0.5528,5,4,1,4.4636,1.5399,False,False,0.2565,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-14 05:15:00,2025-11-14 06:45:00,NEXT_BAR_OPEN_REALISTIC,97436.9,97436.9,96974.93714286,96648.84571429,96241.23142857,97436.9,BE_AFTER_TP1,0.2975,0.07,0.2275,6,15916,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
16037,UNKNOWN,2025-11-15 13:00:00,2025-11-15,TREND_PULLBACK,Short,61.9878,61.9878,ema20_pullback;trend_stack,43.9899,-0.1714,-0.7855,0.3024,13,5,3,2.3052,1.499,False,False,0.394,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-15 13:15:00,2025-11-15 13:15:00,NEXT_BAR_OPEN_REALISTIC,95839.9,96079.5,95636.24,95492.48,95312.78,96079.5,SL,-1.0,0.07,-1.07,0,16038,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
16144,UNKNOWN,2025-11-16 15:45:00,2025-11-16,WEAK_BOS,Short,65.8229,65.8229,break_low,20.8378,-0.5656,6.7188,0.7681,15,6,1,5.8662,-1.6372,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-16 16:00:00,2025-11-16 16:00:00,NEXT_BAR_OPEN_REALISTIC,94531.2,94862.07857143,94249.95321429,94051.42607143,93803.26714286,94862.07857143,SL,-1.0,0.07,-1.07,0,16145,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
16236,UNKNOWN,2025-11-17 14:45:00,2025-11-17,TREND_PULLBACK,Short,70.1737,70.1737,ema20_pullback;trend_stack,37.8436,-0.271,1.9663,0.3353,14,0,1,2.1841,2.0758,False,False,0.4873,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-11-17 15:00:00,2025-11-17 15:30:00,NEXT_BAR_OPEN_REALISTIC,94730.2,94583.45892857,94231.28035714,93879.10178571,93438.87857143,94583.45892857,BE_AFTER_TP1,0.805,0.07,0.735,2,16239,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
